roi_folder,imaging_row,display_construct,display_fluorTag,display_fluorOrganelle,display_organelle,display_fluor,mount_orientation,birthday,age_tiff,n_tiffs,n_tiffs_cama,n_tiffs_camb,n_tiffs_cam2,n_tiffs_unknown_cam,mom_transgene,dad_transgene,injected_plasmid,injected_rna,linkage_class,construct_source,tg_display,display_constructs,display_fluors,display_organelle_treatment_aware,display_fluors_treatment_aware
Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi4,direct_67,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/17/25,,3114,1548,1440,18,108,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi5,direct_67,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/17/25,,3114,1548,1440,18,108,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi1,direct_67,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/17/25,,3114,1548,1440,18,108,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi2,direct_67,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/17/25,,3114,1548,1440,18,108,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi3,direct_67,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/17/25,,338,160,52,18,108,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi2,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi3,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi1,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi2,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi3,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi1,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi2,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi1,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi2,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi3,direct_61,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi1,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi2,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish2_72hpf_roi3,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi1,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi2,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi3,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi4,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi5,direct_59,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi1,direct_55,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi2,direct_55,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi3,direct_55,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi4,direct_55,tg(pdqm-5)302; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,10/21/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,,direct,direct,pdqm-5(302); pdqm-133(324),tg(pdqm-5)302; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251029_mem-histone/fish2_24hpf_roi1,direct_50,rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,rna(mStayGold-2Xcox8A(N)) > tdmSG-2xLynk(N); tdmScarlet3-H2B(C),rna(mStayGold-mitochondria) > tdmSG-membrane; tdmScarlet3-histone,mitochondria; membrane; histone,staygold; sg; scarlet3,DH,10/28/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,mgco-1,direct,direct,pdqm-5(302); pdqm-133(324),rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,staygold; sg; scarlet3,rna(mitochondria) > membrane; histone,rna(staygold) > sg; scarlet3
Korra_Foundation/20251029_mem-histone/fish3_24hpf_roi1,direct_50,rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,rna(mStayGold-2Xcox8A(N)) > tdmSG-2xLynk(N); tdmScarlet3-H2B(C),rna(mStayGold-mitochondria) > tdmSG-membrane; tdmScarlet3-histone,mitochondria; membrane; histone,staygold; sg; scarlet3,DH,10/28/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,mgco-1,direct,direct,pdqm-5(302); pdqm-133(324),rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,staygold; sg; scarlet3,rna(mitochondria) > membrane; histone,rna(staygold) > sg; scarlet3
Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi1,direct_50,rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,rna(mStayGold-2Xcox8A(N)) > tdmSG-2xLynk(N); tdmScarlet3-H2B(C),rna(mStayGold-mitochondria) > tdmSG-membrane; tdmScarlet3-histone,mitochondria; membrane; histone,staygold; sg; scarlet3,DH,10/28/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,mgco-1,direct,direct,pdqm-5(302); pdqm-133(324),rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,staygold; sg; scarlet3,rna(mitochondria) > membrane; histone,rna(staygold) > sg; scarlet3
Korra_Foundation/20251029_mem-histone/fish5_24hpf_roi2,direct_50,rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,rna(mStayGold-2Xcox8A(N)) > tdmSG-2xLynk(N); tdmScarlet3-H2B(C),rna(mStayGold-mitochondria) > tdmSG-membrane; tdmScarlet3-histone,mitochondria; membrane; histone,staygold; sg; scarlet3,DH,10/28/25,,3114,1548,1440,18,108,pdqm-5(302),pdqm-133(324),,mgco-1,direct,direct,pdqm-5(302); pdqm-133(324),rna(mgco-1) > tg(pdqm-5)302; tg(pdqm-133)324,staygold; sg; scarlet3,rna(mitochondria) > membrane; histone,rna(staygold) > sg; scarlet3
Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi1,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,827,412,384,4,27,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi2,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,820,408,384,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi3,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,820,408,384,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi4,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,820,408,384,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi5,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,820,408,384,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi1,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,1076,536,512,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi2,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,1076,536,512,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi3,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,1076,536,512,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi4,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,1076,536,512,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi5,direct_49,rna(mgco-1) > tg(pdqm-82)315,rna(mStayGold-2Xcox8A(N)) > tdmChilada-2xLynk(N),rna(mStayGold-mitochondria) > tdmChilada-membrane,mitochondria; membrane,staygold; chilada,DH,11/4/25,,1076,536,512,4,24,,pdqm-82(315),,mgco-1,direct,direct,pdqm-82(315),rna(mgco-1) > tg(pdqm-82)315,staygold; chilada,rna(mitochondria) > membrane,rna(staygold) > chilada
Korra_Foundation/20251107_mem-centrioles/fish2_72hpf_roi1,manual_18,rna(mgco-58),rna(mStayGold-centrin2(C)),rna(mStayGold-Centrioles),Centrioles,staygold,,,,26,13,0,0,13,,,,mgco-58,direct_by_clue_map,manual,,rna(mgco-58),staygold,rna(Centrioles),rna(staygold)
Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi1,direct_46,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,11/8/25,,142,66,6,10,60,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi2,direct_46,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,11/8/25,,2076,1032,960,12,72,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1,direct_46,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,11/8/25,,324,150,6,24,144,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1-2,direct_46,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,11/8/25,,7740,3720,1920,300,1800,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251110_mem-histone/fish3_48hpf_roi1,direct_46,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,11/8/25,,18980,9120,4680,740,4440,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251110_mem-histone/fish4_48hpf_roi1,direct_46,tg(pdqm-5)301; tg(pdqm-133)324,tdmSG-2xLynk(N); tdmScarlet3-H2B(C),tdmSG-membrane; tdmScarlet3-histone,membrane; histone,sg; scarlet3,DH,11/8/25,,856,400,72,48,336,pdqm-5(301),pdqm-133(324),,,direct,direct,pdqm-5(301); pdqm-133(324),tg(pdqm-5)301; tg(pdqm-133)324,sg; scarlet3,membrane; histone,sg; scarlet3
Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi1,direct_43,plasmid(mgco-1) > tg(pdqm-136)325,plasmid(mStayGold-2Xcox8A(N)) > tdmScarlet3-2xLynk(N),plasmid(mStayGold-mitochondria) > tdmScarlet3-membrane,mitochondria; membrane,staygold; scarlet3,DH,11/10/25,,1384,688,640,8,48,,pdqm-136(325),mgco-1,,direct,direct,pdqm-136(325),plasmid(mgco-1) > tg(pdqm-136)325,staygold; scarlet3,plasmid(mitochondria) > membrane,plasmid(staygold) > scarlet3
Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi2,direct_43,plasmid(mgco-1) > tg(pdqm-136)325,plasmid(mStayGold-2Xcox8A(N)) > tdmScarlet3-2xLynk(N),plasmid(mStayGold-mitochondria) > tdmScarlet3-membrane,mitochondria; membrane,staygold; scarlet3,DH,11/10/25,,1384,688,640,8,48,,pdqm-136(325),mgco-1,,direct,direct,pdqm-136(325),plasmid(mgco-1) > tg(pdqm-136)325,staygold; scarlet3,plasmid(mitochondria) > membrane,plasmid(staygold) > scarlet3
Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi3,direct_43,plasmid(mgco-1) > tg(pdqm-136)325,plasmid(mStayGold-2Xcox8A(N)) > tdmScarlet3-2xLynk(N),plasmid(mStayGold-mitochondria) > tdmScarlet3-membrane,mitochondria; membrane,staygold; scarlet3,DH,11/10/25,,1402,697,640,8,57,,pdqm-136(325),mgco-1,,direct,direct,pdqm-136(325),plasmid(mgco-1) > tg(pdqm-136)325,staygold; scarlet3,plasmid(mitochondria) > membrane,plasmid(staygold) > scarlet3
Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi1,direct_43,plasmid(mgco-1) > tg(pdqm-136)325,plasmid(mStayGold-2Xcox8A(N)) > tdmScarlet3-2xLynk(N),plasmid(mStayGold-mitochondria) > tdmScarlet3-membrane,mitochondria; membrane,staygold; scarlet3,DH,11/10/25,,1324,660,640,0,24,,pdqm-136(325),mgco-1,,direct,direct,pdqm-136(325),plasmid(mgco-1) > tg(pdqm-136)325,staygold; scarlet3,plasmid(mitochondria) > membrane,plasmid(staygold) > scarlet3
Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi2,direct_43,plasmid(mgco-1) > tg(pdqm-136)325,plasmid(mStayGold-2Xcox8A(N)) > tdmScarlet3-2xLynk(N),plasmid(mStayGold-mitochondria) > tdmScarlet3-membrane,mitochondria; membrane,staygold; scarlet3,DH,11/10/25,,1324,660,640,0,24,,pdqm-136(325),mgco-1,,direct,direct,pdqm-136(325),plasmid(mgco-1) > tg(pdqm-136)325,staygold; scarlet3,plasmid(mitochondria) > membrane,plasmid(staygold) > scarlet3
Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi3,direct_43,plasmid(mgco-1) > tg(pdqm-136)325,plasmid(mStayGold-2Xcox8A(N)) > tdmScarlet3-2xLynk(N),plasmid(mStayGold-mitochondria) > tdmScarlet3-membrane,mitochondria; membrane,staygold; scarlet3,DH,11/10/25,,1324,660,640,0,24,,pdqm-136(325),mgco-1,,direct,direct,pdqm-136(325),plasmid(mgco-1) > tg(pdqm-136)325,staygold; scarlet3,plasmid(mitochondria) > membrane,plasmid(staygold) > scarlet3
